HumanOrthologGeneID,MouseGeneID,Symbol,Synonyms,Description,EnsemblGeneID,Matrix,IMS,MitoCarta2_List
18.0,268860,Abat,9630038C02Rik|AI255750|ENSMUSG00000051226|Gabaat|Gabat|Gm9851|I54|Laibat|X61497|P61922,4-aminobutyrate aminotransferase,ENSMUSG00000057880,True,False,True
84705.0,70359,Gtpbp3,2410009F13Rik|AI607903|Q923K4,GTP binding protein 3,ENSMUSG00000007610,True,False,True
23410.0,64384,Sirt3,2310003L23Rik|AI848213|Sir2l3|Q8R104,sirtuin 3,ENSMUSG00000025486,True,False,True
401207.0,77422,C330018D20Rik,AU018666|Q9CWB7,RIKEN cDNA C330018D20 gene,ENSMUSG00000024592,False,False,True
55486.0,381038,Parl,D16Ertd607e|PRO2207|PSARL1|PSENIP2|Psarl|Q5XJY4,"presenilin associated, rhomboid-like",ENSMUSG00000033918,False,False,True
,71970,2410018M08Rik,Scand3|B2RPU8,RIKEN cDNA 2410018M08 gene,ENSMUSG00000034173,False,False,True
2647.0,14533,Bloc1s1,AI839753|BLOS1|Gcn5l1|O55102,"biogenesis of lysosomal organelles complex-1, subunit 1",ENSMUSG00000090247,False,False,True
341947.0,75483,Cox8c,1700007F21Rik|COX8-3|COXVIII-3|A6H666,cytochrome c oxidase subunit VIIIc,ENSMUSG00000043319,False,False,True
47.0,104112,Acly,A730098H14Rik|AW538652|Q91V92,ATP citrate lyase,ENSMUSG00000020917,True,False,True
94097.0,94282,Sfxn5,C230001H08Rik|Q925N0,sideroflexin 5,ENSMUSG00000033720,False,False,True
7352.0,22229,Ucp3,AI645527|Slc25a9|UCP-3|P56501,"uncoupling protein 3 (mitochondrial, proton carrier)",ENSMUSG00000032942,False,False,True
79085.0,66972,Slc25a23,2310067G05Rik|SCaMC-3|Q6GQS1,"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23",ENSMUSG00000046329,False,False,True
9481.0,74011,Slc25a27,3632410G24Rik|9430092A03Rik|D530043E16Rik|Ucp4|Q9D6D0,"solute carrier family 25, member 27",ENSMUSG00000023912,False,False,True
55972.0,319653,Slc25a40,B230315F11Rik|Q8BGP6,"solute carrier family 25, member 40",ENSMUSG00000054099,False,False,True
27429.0,64704,Htra2,AI481710|Omi|Prss25|mnd2|Q9JIY5,HtrA serine peptidase 2,ENSMUSG00000068329,False,True,True
2821.0,14751,Gpi1,Amf|Gpi|Gpi-1|Gpi-1r|Gpi-1s|Gpi-1t|Gpi1-r|Gpi1-s|Gpi1-t|Gpi1s|MF|NK|NK/GPI|Nlk|Org|Pgi|Phi|P06745,glucose phosphate isomerase 1,ENSMUSG00000036427,False,False,True
133686.0,68646,Nadk2,MNADK|Nadkd1|Q8C5H8,"NAD kinase 2, mitochondrial",ENSMUSG00000022253,True,False,True
4519.0,17711,CYTB,P00158,cytochrome b,ENSMUSG00000064370,False,False,True
84269.0,66170,Chchd5,1110027L01Rik|AW045710|Q9CQP3,coiled-coil-helix-coiled-coil-helix domain containing 5,ENSMUSG00000037938,False,True,True
10240.0,57312,Mrps31,1500002D03Rik|AA960481|Imogen38|Imogen44|Q61733,mitochondrial ribosomal protein S31,ENSMUSG00000031533,True,False,True
4694.0,54405,Ndufa1,1810049F12Rik|MWFE|O35683,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 1",ENSMUSG00000016427,False,False,True
112817.0,67432,Hoga1,0610010D20Rik|Dhdpsl|Npl2|Q9DCU9,4-hydroxy-2-oxoglutarate aldolase 1,ENSMUSG00000025176,False,False,True
224.0,11671,Aldh3a2,AI194803|Ahd-3|Ahd-3r|Ahd3|Ahd3-r|Aldh4|Aldh4-r|FALDH|P47740,"aldehyde dehydrogenase family 3, subfamily A2",ENSMUSG00000010025,False,False,True
51025.0,66449,Pam16,2010110I09Rik|AV006767|CGI-136|Magmas|Tim16|Timm16|Q9CQV1,presequence translocase-asssociated motor 16 homolog (S. cerevisiae),ENSMUSG00000014301,True,False,True
84908.0,66488,Fam136a,2010309E21Rik|AW124904|Hyccin|Q9CR98,"family with sequence similarity 136, member A",ENSMUSG00000057497,False,True,True
4710.0,68194,Ndufb4,0610006N12Rik|1300010H20Rik|Q9CQC7,NADH dehydrogenase (ubiquinone) 1 beta subcomplex 4,ENSMUSG00000022820,False,False,True
401505.0,68512,Tomm5,1110019J04Rik|Tom5|B1AXP6,translocase of outer mitochondrial membrane 5 homolog (yeast),ENSMUSG00000078713,False,False,True
1375.0,12895,Cpt1b,Cpt1|Cpt1-m|Cpti|Cpti-m|M-cpti|Q924X2,"carnitine palmitoyltransferase 1b, muscle",ENSMUSG00000078937,False,False,True
,14625,Gykl1,AI449806|Gk-rs1|Q8C635,glycerol kinase-like 1,ENSMUSG00000053624,False,False,True
255027.0,93734,Mpv17l,M-LP|Q99MS3,"Mpv17 transgene, kidney disease mutant-like",ENSMUSG00000022679,False,False,True
57016.0,67861,Akr1b10,2310005E10Rik|Akr1b16|G5E895,"aldo-keto reductase family 1, member B10 (aldose reductase)",ENSMUSG00000061758,False,False,True
401612.0,67062,Slc25a53,2310046F18Rik|2810402A17Rik|AI448995|AI841128|Mcart6|A2AF28,"solute carrier family 25, member 53",ENSMUSG00000044348,False,False,True
,83885,Slc25a2,Ornt2|Q99ML6,"solute carrier family 25 (mitochondrial carrier, ornithine transporter) member 2",ENSMUSG00000050304,False,False,True
80207.0,403187,Opa3,D630048P19Rik|Gm1425|Gm472|Q505D7,optic atrophy 3,ENSMUSG00000052214,False,False,True
81889.0,68636,Fahd1,1110025H10Rik|AV002085|Q8R0F8,fumarylacetoacetate hydrolase domain containing 1,ENSMUSG00000045316,True,False,True
11264.0,59038,Pxmp4,3010018P03Rik|Pmp24|Q9JJW0,peroxisomal membrane protein 4,ENSMUSG00000000876,False,False,True
60491.0,65102,Nif3l1,1110030G24Rik|Q9EQ80,Ngg1 interacting factor 3-like 1 (S. pombe),ENSMUSG00000026036,True,False,True
3099.0,15277,Hk2,AI642394|HKII|O08528,hexokinase 2,ENSMUSG00000000628,False,False,True
2926.0,231413,Grsf1,BB232551|C80280|D5Wsu31e|Q8C5Q4,G-rich RNA sequence binding factor 1,ENSMUSG00000044221,True,False,True
28992.0,107227,Macrod1,AI604841|AW743046|D930010J01Rik|Lrp16|Q922B1,MACRO domain containing 1,ENSMUSG00000036278,True,False,True
254552.0,66387,Nudt8,2310039H17Rik|Q9CR24,nudix (nucleoside diphosphate linked moiety X)-type motif 8,ENSMUSG00000024869,True,False,True
349565.0,74080,Nmnat3,4933408N02Rik|PNAT3|Q99JR6,nicotinamide nucleotide adenylyltransferase 3,ENSMUSG00000032456,False,False,True
284106.0,217149,Cisd3,Mel-13|Mel13|B1AR13,CDGSH iron sulfur domain 3,ENSMUSG00000078695,True,False,True
847.0,12359,Cat,2210418N07|Cas-1|Cas1|Cs-1|P24270,catalase,ENSMUSG00000027187,False,False,True
131118.0,67713,Dnajc19,1810055D05Rik|AA959924|Tim14|Q9CQV7,"DnaJ (Hsp40) homolog, subfamily C, member 19",ENSMUSG00000027679,True,False,True
60528.0,68626,Elac2,1110017O07Rik|D11Wsu80e|Hpc2|Q80Y81,elaC homolog 2 (E. coli),ENSMUSG00000020549,True,False,True
79783.0,192136,Sugct,5033411D12Rik|D17907|Q7TNE1,succinyl-CoA glutarate-CoA transferase,ENSMUSG00000055137,True,False,True
135114.0,66847,Hint3,0610010I17Rik|AV009015|HINT-3|HINT-4|HINT4|Q9CPS6,histidine triad nucleotide binding protein 3,ENSMUSG00000019791,False,False,True
3735.0,85305,Kars,AA589550|AL024334|AL033315|AL033367|D8Ertd698e|D8Wsu108e|LysRS|mKIAA0070|Q99MN1,lysyl-tRNA synthetase,ENSMUSG00000031948,False,False,True
54943.0,246738,Dnajc28,BC020175|ORF28|Q8VCE1,"DnaJ (Hsp40) homolog, subfamily C, member 28",ENSMUSG00000039763,False,False,True
318.0,66401,Nudt2,2310051L06Rik|AA939917|APAH1|P56380,nudix (nucleoside diphosphate linked moiety X)-type motif 2,ENSMUSG00000028443,False,False,True
80777.0,66427,Cyb5b,1810044O22Rik|AU015618|Cyb5m|Q9CQX2,cytochrome b5 type B,ENSMUSG00000031924,False,False,True
5264.0,16922,Phyh,AI256161|AI265699|Lnap1|PAHX|O35386,phytanoyl-CoA hydroxylase,ENSMUSG00000026664,False,False,True
2987.0,14923,Guk1,AA409738|AL033299|AL033300|AV026611|Gmk|Guk-1|Q64520,guanylate kinase 1,ENSMUSG00000020444,True,False,True
,237880,1700071K01Rik,Q3V2K0,RIKEN cDNA 1700071K01 gene,ENSMUSG00000038845,False,False,True
390916.0,110959,Nudt19,D7Rp2|D7Rp2-r|D7Rp2-s|D7Rp2e|RP2-r|RP2-s|P11930,nudix (nucleoside diphosphate linked moiety X)-type motif 19,ENSMUSG00000034875,True,False,True
4514.0,17710,COX3,P00416,cytochrome c oxidase subunit III,ENSMUSG00000064358,False,False,True
28977.0,67270,Mrpl42,2700009F22Rik|2900055D03Rik|D10Ertd322e|HSPC204|L31mt|MRP-L31|PTD007|Rpml31|Q9CPV3,mitochondrial ribosomal protein L42,ENSMUSG00000062981,True,False,True
9703.0,72503,2610507B11Rik,AU022687|D11Bhm178e|D11Bhm179e|E1|Kiaa0100|mKIAA0100|Q5SYL3,RIKEN cDNA 2610507B11 gene,ENSMUSG00000010277,False,False,True
25979.0,216820,Dhrs7b,BC003479|C79874|C80074|PexRAP|Q99J47,dehydrogenase/reductase (SDR family) member 7B,ENSMUSG00000042569,False,False,True
56953.0,103850,Nt5m,2010013E09Rik|AI846937|dNT-2|Q8VCE6,"5',3'-nucleotidase, mitochondrial",ENSMUSG00000032615,False,False,True
4833.0,56520,Nme4,2610027N22Rik|2810024O08Rik|5730493H09Rik|NM23-M4|Nm23M4|Q9WV84,NME/NM23 nucleoside diphosphate kinase 4,ENSMUSG00000024177,True,False,True
,107885,Mthfs,1110034I12Rik|2310020H23Rik|AI119695|Q9D110,"5, 10-methenyltetrahydrofolate synthetase",ENSMUSG00000066442,False,False,True
10588.0,100039707,Gm2382,L7N466,predicted gene 2382,ENSMUSG00000079427,False,False,True
115209.0,67013,Oma1,2010001O09Rik|MPRP-1|ZMPOMA1|Q9D8H7,"OMA1 homolog, zinc metallopeptidase (S. cerevisiae)",ENSMUSG00000035069,False,True,True
23305.0,216739,Acsl6,A330035H04Rik|AW050338|Facl6|LACS|Lacsl|mKIAA0837|Q91WC3,acyl-CoA synthetase long-chain family member 6,ENSMUSG00000020333,False,False,True
285367.0,101122,Rpusd3,AI527266|Q14AI6,RNA pseudouridylate synthase domain containing 3,ENSMUSG00000051169,True,False,True
3417.0,15926,Idh1,AI314845|AI788952|E030024J03Rik|Id-1|Idh-1|Idpc|O88844,"isocitrate dehydrogenase 1 (NADP+), soluble",ENSMUSG00000025950,False,False,True
1716.0,27369,Dguok,dGK|dGK1|dGK2|dGK3|Q9QX60,deoxyguanosine kinase,ENSMUSG00000014554,True,False,True
84532.0,68738,Acss1,1110032O15Rik|AI788978|Acas2|Acas2l|AceCS2|Q99NB1,acyl-CoA synthetase short-chain family member 1,ENSMUSG00000027452,True,False,True
25973.0,230577,Pars2,BC027073|Q8CFI5,prolyl-tRNA synthetase (mitochondrial)(putative),ENSMUSG00000043572,True,False,True
10553.0,53415,Htatip2,AW111545|Cc3|Tip30|Q9Z2G9,"HIV-1 tat interactive protein 2, homolog (human)",ENSMUSG00000039745,False,False,True
55278.0,76563,Qrsl1,2700038P16Rik|C80053|GatA|Q9CZN8,glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1,ENSMUSG00000019863,True,False,True
55739.0,69225,Carkd,0710008K08Rik|2810407E01Rik|Q9CZ42,carbohydrate kinase domain containing,ENSMUSG00000031505,False,False,True
84303.0,66098,Chchd6,0710001P09Rik|1700021B03Rik|Q91VN4,coiled-coil-helix-coiled-coil-helix domain containing 6,ENSMUSG00000030086,True,True,True
23576.0,69219,Ddah1,2410006N07Rik|2510015N06Rik|AI987801|AW050362|Q9CWS0,dimethylarginine dimethylaminohydrolase 1,ENSMUSG00000028194,False,False,True
7086.0,21881,Tkt,p68|P40142,transketolase,ENSMUSG00000021957,False,False,True
84105.0,72562,Pcbd2,2700061N24Rik|Dcoh2|Dcohm|Q9CZL5,pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2,ENSMUSG00000021496,False,False,True
221154.0,68514,Micu2,1110008L20Rik|4833427E09Rik|AU041871|Efha1|Smhs2|Q8CD10,mitochondrial calcium uptake 2,ENSMUSG00000021973,False,True,True
79814.0,75986,Agmat,5033405N08Rik|A2AS89,agmatine ureohydrolase (agmatinase),ENSMUSG00000040706,False,False,True
,11997,Akr1b7,AR|Avdp|MVDP|P21300,"aldo-keto reductase family 1, member B7",ENSMUSG00000052131,False,False,True
6342.0,20280,Scp2,AA409774|AA409893|C76618|C79031|NSL-TP|SCP-2|SCP-X|SCPX|ns-LTP|P32020,"sterol carrier protein 2, liver",ENSMUSG00000028603,False,False,True
53917.0,19336,Rab24,6530406O07Rik|P35290,"RAB24, member RAS oncogene family",ENSMUSG00000034789,False,False,True
55013.0,66815,Ccdc109b,9030408N13Rik|MCUb|Q810S1,coiled-coil domain containing 109B,ENSMUSG00000027994,False,False,True
127018.0,226791,Lyplal1,BC027340|Q96AVO|Q3UFF7,lysophospholipase-like 1,ENSMUSG00000039246,False,False,True
4509.0,17706,ATP8,P03930,ATP synthase F0 subunit 8,ENSMUSG00000064356,False,False,True
219938.0,75469,Spata19,1700001L23Rik|AV047838|Q9DAQ9,spermatogenesis associated 19,ENSMUSG00000031991,False,False,True
9446.0,14873,Gsto1,AA407097|AI194287|AU018802|GSTO 1-1|GSTX|SPG-R|p28|O09131,glutathione S-transferase omega 1,ENSMUSG00000025068,False,False,True
92483.0,106557,Ldhal6b,4933402O15Rik|AI326310|LDHL|Ldhal|Q8BVP2,lactate dehydrogenase A-like 6B,,False,False,True
,26358,Aldh1a7,AI987940|Ahd2-like|Aldh-pb|Aldh1a4|Aldhpb|O35945,"aldehyde dehydrogenase family 1, subfamily A7",ENSMUSG00000024747,False,False,True
54995.0,71147,Oxsm,4933425A18Rik|C80494|Q9D404,"3-oxoacyl-ACP synthase, mitochondrial",ENSMUSG00000021786,True,False,True
56267.0,229905,Ccbl2,BC037135|C430041M20|KATIII|Kat3|Q71RI9,cysteine conjugate-beta lyase 2,ENSMUSG00000040213,True,False,True
4537.0,17718,ND3,P03899,NADH dehydrogenase subunit 3,ENSMUSG00000064360,False,False,True
90353.0,233189,Ctu1,Atpbd3|BC005752|Q99J10,cytosolic thiouridylase subunit 1 homolog (S. pombe),ENSMUSG00000038888,False,False,True
57143.0,72113,Adck1,2610005A10Rik|Q9D0L4,aarF domain containing kinase 1,ENSMUSG00000021044,False,False,True
5805.0,19286,Pts,PTPS|Q9R1Z7,6-pyruvoyl-tetrahydropterin synthase,ENSMUSG00000032067,False,False,True
84275.0,70556,Slc25a33,5730438N18Rik|Pnc1|Q3TZX3,"solute carrier family 25, member 33",ENSMUSG00000028982,False,False,True
57412.0,57344,As3mt,2310045H08Rik|Cyt19|Q91WU5,arsenic (+3 oxidation state) methyltransferase,ENSMUSG00000003559,False,False,True
4257.0,56615,Mgst1,1500002K10Rik|Gst|Q91VS7,microsomal glutathione S-transferase 1,ENSMUSG00000008540,False,False,True
7374.0,22256,Ung,UNG1|UNG2|P97931,uracil DNA glycosylase,ENSMUSG00000029591,False,False,True
387338.0,72181,Nsun4,2310010O12Rik|2810405F18Rik|AI507900|Shtap|Q9CZ57,"NOL1/NOP2/Sun domain family, member 4",ENSMUSG00000028706,True,False,True
374882.0,235043,Tmem205,Q91XE8,transmembrane protein 205,ENSMUSG00000040883,False,False,True
1622.0,13167,Dbi,ACBD1|Acbp|EP|endozepine|P31786,diazepam binding inhibitor,ENSMUSG00000026385,False,False,True
80347.0,71743,Coasy,1300003G02Rik|Dpck|Ppat|Ukr1|Q9DBL7,Coenzyme A synthase,ENSMUSG00000001755,True,False,True
56910.0,99138,Stard7,AI852671|AL022671|AW544915|Q8R1R3,START domain containing 7,ENSMUSG00000027367,False,True,True
137994.0,270035,Letm2,6030453H13|D030041N04Rik|Q7TNU7,leucine zipper-EF-hand containing transmembrane protein 2,ENSMUSG00000037363,False,False,True
10381.0,22152,Tubb3,3200002H15Rik|M(beta)3|M(beta)6|Q9ERD7,"tubulin, beta 3 class III",ENSMUSG00000062380,False,False,True
26024.0,71799,Ptcd1,1110069M14Rik|Q8C2E4,pentatricopeptide repeat domain 1,ENSMUSG00000029624,False,False,True
51537.0,67900,Mtfp1,1700020C11Rik|2610507A21Rik|AV005788|Mtp18|Q9CRB8,mitochondrial fission process 1,ENSMUSG00000004748,False,False,True
51287.0,68185,Coa4,5330414O08Rik|AI115477|AW047259|Chchd8|E2ig2|Q8BT51,cytochrome c oxidase assembly factor 4,ENSMUSG00000044881,False,False,True
2053.0,13850,Ephx2,CEH|Eph2|SEH|sEP|P34914,"epoxide hydrolase 2, cytoplasmic",ENSMUSG00000022040,False,False,True
4898.0,230598,Nrd1,2600011I06Rik|AI875733|NRD-C|Q8BHG1,"nardilysin, N-arginine dibasic convertase, NRD convertase 1",ENSMUSG00000053510,False,False,True
32.0,100705,Acacb,AI597064|AW743042|Acc2|Accb|E9Q4Z2,acetyl-Coenzyme A carboxylase beta,ENSMUSG00000042010,False,False,True
57506.0,228607,Mavs,D430028G21Rik|IPS-1|Visa|cardif|Q8VCF0,mitochondrial antiviral signaling protein,ENSMUSG00000037523,False,False,True
55260.0,70209,Tmem143,2310076O21Rik|AI481604|Q8VD26,transmembrane protein 143,ENSMUSG00000002781,False,False,True
55149.0,67440,Mtpap,0610027A18Rik|AW551379|Papd1|Q9D0D3,mitochondrial poly(A) polymerase,ENSMUSG00000024234,True,False,True
113675.0,257635,Sdsl,4432411H13Rik|AI504310|SDH1|SDS-RS1|TDH|Q8R238,serine dehydratase-like,ENSMUSG00000029596,False,False,True
129607.0,22169,Cmpk2,1200004E04Rik|TDKI|Tyki|Q3U5Q7,"cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial",ENSMUSG00000020638,False,False,True
132158.0,235582,Glyctk,6230410P16Rik|C430006L12|Q8QZY2,glycerate kinase,ENSMUSG00000020258,False,False,True
84881.0,71989,Rpusd4,2410001E19Rik|Q9CWX4,RNA pseudouridylate synthase domain containing 4,ENSMUSG00000032044,True,False,True
4515.0,17763,Mtcp1,Cmc4|P13MTCP1|p8MTCP1|Q60945,mature T cell proliferation 1,ENSMUSG00000031200,False,False,True
389203.0,66278,Smim20,1110067B18Rik|1810013D10Rik|N28078|D3Z7Q2,small integral membrane protein 20,ENSMUSG00000061461,False,False,True
130916.0,69821,Mterfd2,1810059A23Rik|4933412H03Rik|Mterf4|Q8BVN4,MTERF domain containing 2,ENSMUSG00000026273,True,False,True
116447.0,72960,Top1mt,2900052H09Rik|Q8R4U6,"DNA topoisomerase 1, mitochondrial",ENSMUSG00000000934,True,False,True
384.0,11847,Arg2,AII|AU022422|O08691,arginase type II,ENSMUSG00000021125,True,False,True
51651.0,217057,Ptrh2,A230072I16Rik|Bit1|CGI-147|Q8R2Y8,peptidyl-tRNA hydrolase 2,ENSMUSG00000072582,False,False,True
57149.0,73919,Lyrm1,1110065L10Rik|2310004B22Rik|4930404J24Rik|Q9CQB7,LYR motif containing 1,ENSMUSG00000030922,False,False,True
57505.0,224805,Aars2,Aarsl|AlaRS|Gm89|Q14CH7,"alanyl-tRNA synthetase 2, mitochondrial (putative)",ENSMUSG00000023938,True,False,True
2180.0,14081,Acsl1,Acas|Acas1|Acs|FACS|Facl2|P41216,acyl-CoA synthetase long-chain family member 1,ENSMUSG00000018796,False,False,True
84277.0,66114,Dnajc30,1300007M11Rik|Wbscr18|P59041,"DnaJ (Hsp40) homolog, subfamily C, member 30",ENSMUSG00000061118,True,False,True
55217.0,192289,Tmlhe,Bbox2|D430017M14Rik|TMLH|Q91ZE0,"trimethyllysine hydroxylase, epsilon",ENSMUSG00000079834,True,False,True
4522.0,108156,Mthfd1,Dcs|E430024A07Rik|Mthfd|Q922D8,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthase",ENSMUSG00000021048,False,False,True
581.0,12028,Bax,Q07813,BCL2-associated X protein,ENSMUSG00000003873,False,False,True
,226527,BC026585,Q3UNZ8,cDNA sequence BC026585,ENSMUSG00000033488,False,False,True
5827.0,19301,Pxmp2,22kDa|PMP22|P42925,peroxisomal membrane protein 2,ENSMUSG00000029499,False,False,True
10059.0,74006,Dnm1l,6330417M19Rik|AI450666|Dlp1|Dnmlp1|Drp1|python|Q8K1M6,dynamin 1-like,ENSMUSG00000022789,False,False,True
116228.0,66359,Cox20,2310005N03Rik|Fam36a|Q9D7J4,COX20 Cox2 chaperone,ENSMUSG00000026500,False,True,True
3283.0,15492,Hsd3b1,D3Ertd383e|P24815,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1",ENSMUSG00000027871,False,False,True
80775.0,66343,Tmem177,2300008B03Rik|Q8BPE4,transmembrane protein 177,ENSMUSG00000036975,False,False,True
7084.0,57813,Tk2,AU024611|mt-TK|Q8BN51,"thymidine kinase 2, mitochondrial",ENSMUSG00000035824,False,False,True
139341.0,72018,Fundc1,1500005J14Rik|1810033P05Rik|Q9DB70,FUN14 domain containing 1,ENSMUSG00000025040,False,False,True
9489.0,74451,Pgs1,2610019F11Rik|4933424M23Rik|SAF|Q8BHF7,phosphatidylglycerophosphate synthase 1,ENSMUSG00000017715,False,False,True
2194.0,14104,Fasn,A630082H08Rik|FAS|P19096,fatty acid synthase,ENSMUSG00000025153,False,False,True
,12409,Cbr2,MLCR|P08074,carbonyl reductase 2,ENSMUSG00000025150,False,False,True
56994.0,212862,Chpt1,Q8C025,choline phosphotransferase 1,ENSMUSG00000060002,False,False,True
516.0,11951,Atp5g1,Q9CR84,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)",ENSMUSG00000006057,False,False,True
116151.0,67017,Fam210b,2010011I20Rik|AI430961|AV108736|Q9D8B6,"family with sequence similarity 210, member B",ENSMUSG00000027495,False,False,True
118980.0,94279,Sfxn2,C79732|F630107H02Rik|Q925N2,sideroflexin 2,ENSMUSG00000025036,False,False,True
27249.0,109129,Mmadhc,2010311D03Rik|AI314967|Q99LS1,"methylmalonic aciduria (cobalamin deficiency) cblD type, with homocystinuria",ENSMUSG00000026766,True,False,True
5009.0,18416,Otc,AI265390|Sf|spf|P11725,ornithine transcarbamylase,ENSMUSG00000031173,False,False,True
7296.0,50493,Txnrd1,TR|TR1|TrxR1|Q9JMH6,thioredoxin reductase 1,ENSMUSG00000020250,False,False,True
3145.0,15288,Hmbs,PBGD|T25658|Ups|Uros1|P22907,hydroxymethylbilane synthase,ENSMUSG00000032126,False,False,True
381.0,11844,Arf5,P84084,ADP-ribosylation factor 5,ENSMUSG00000020440,False,False,True
22852.0,232339,Ankrd26,5730521P14Rik|BC008111|mKIAA1074|D3Z482,ankyrin repeat domain 26,ENSMUSG00000007827,False,False,True
2356.0,14287,Fpgs,AA408187|P48760,folylpolyglutamyl synthetase,ENSMUSG00000009566,True,False,True
54931.0,52575,Trmt10c,1300018J16Rik|D16Ertd454e|Rg9mtd1|Rnmtd1|Q3UFY8,tRNA methyltransferase 10C,ENSMUSG00000044763,True,False,True
,74088,0610012H03Rik,Q9DCP4,RIKEN cDNA 0610012H03 gene,ENSMUSG00000055312,False,False,True
51110.0,212442,Lactb2,Cgi-83|E430032H21Rik|Q99KR3,"lactamase, beta 2",ENSMUSG00000025937,False,False,True
,228715,Gm561,Q3V460,predicted gene 561,ENSMUSG00000074754,False,False,True
50865.0,15199,Hebp1,Hebp|Q9R257,heme binding protein 1,ENSMUSG00000042770,False,True,True
114971.0,66461,Ptpmt1,1110001D10Rik|2810004N20Rik|PLIP|Q66GT5,"protein tyrosine phosphatase, mitochondrial 1",,True,False,True
192111.0,72542,Pgam5,2610528A17Rik|Q8BX10,phosphoglycerate mutase family member 5,ENSMUSG00000029500,False,True,True
215.0,11666,Abcd1,ALDP|Ald|Aldgh|P48410,"ATP-binding cassette, sub-family D (ALD), member 1",ENSMUSG00000031378,False,False,True
83693.0,72552,Hsdl1,2700067E09Rik|Q8BTX9,hydroxysteroid dehydrogenase like 1,ENSMUSG00000034189,False,False,True
874.0,109857,Cbr3,1110001J05Rik|C81353|Q8K354,carbonyl reductase 3,ENSMUSG00000022947,False,False,True
9588.0,11758,Prdx6,1-cysPrx|9430088D19Rik|AA690119|Aop2|Aop2-rs3|Brp-12|CC26|CP-3|GPx|Ltw-4|Ltw4|Lvtw-4|NSGP|NSGPx|ORF06|Prdx5|Prdx6-rs3|aiPLA2|mKIAA0106|O08709,peroxiredoxin 6,ENSMUSG00000026701,False,False,True
219743.0,71767,Tysnd1,1300019N10Rik|Q9DBA6,trypsin domain containing 1,ENSMUSG00000020087,False,False,True
3338.0,57431,Dnajc4,2010301J22Rik|Hspf2|Mcg18|Q9D844,"DnaJ (Hsp40) homolog, subfamily C, member 4",ENSMUSG00000024963,False,False,True
,68554,1110001A16Rik,Q8BTE5,RIKEN cDNA 1110001A16 gene,ENSMUSG00000062691,False,False,True
55572.0,235169,Foxred1,BC024806|TEG-23|Tex23|Q3TQB2,FAD-dependent oxidoreductase domain containing 1,ENSMUSG00000039048,False,False,True
79033.0,140546,Eri3,PINT1|Prnpip1|Q8C460,exoribonuclease 3,ENSMUSG00000033423,False,False,True
22907.0,72831,Dhx30,2810477H02Rik|C130058C04Rik|Ddx30|HELG|Ret-CoR|Q99PU8,DEAH (Asp-Glu-Ala-His) box polypeptide 30,ENSMUSG00000032480,False,False,True
23786.0,94044,Bcl2l13,BCL-RAMBO|E430016C20Rik|Mil-1|Mil1|P59017,BCL2-like 13 (apoptosis facilitator),ENSMUSG00000009112,False,False,True
2542.0,14385,Slc37a4,G6PT|G6pt1|GSD-1b|mG6PT|Q9D1F9,"solute carrier family 37 (glucose-6-phosphate transporter), member 4",ENSMUSG00000032114,False,False,True
51205.0,66659,Acp6,5730559A09Rik|ACPL1|AU022842|mPACPL1|Q8BP40,"acid phosphatase 6, lysophosphatidic",ENSMUSG00000028093,False,True,True
9167.0,20463,Cox7a2l,COX7AR|COX7RP|EB1|SIG-81|SIG81|Silg81|Q61387,cytochrome c oxidase subunit VIIa polypeptide 2-like,ENSMUSG00000024248,True,True,True
100131187.0,226654,Tstd1,AV065366|EG226654|Gm4848|KAT|E9PY03,thiosulfate sulfurtransferase (rhodanese)-like domain containing 1,ENSMUSG00000091166,False,False,True
6222.0,20084,Rps18,H-2Ke3|H2-Ke3|Ke-3|ke3|P62270,ribosomal protein S18,ENSMUSG00000008668,False,False,True
5860.0,110391,Qdpr,2610008L04Rik|D5Ertd371e|Dhpr|PKU2|Q8BVI4,quinoid dihydropteridine reductase,ENSMUSG00000015806,True,False,True
6897.0,110960,Tars,D15Wsu59e|ThrRS|Q9D0R2,threonyl-tRNA synthetase,ENSMUSG00000022241,False,False,True
27129.0,29818,Hspb7,27kDa|Hsp25-2|cvHsp|P35385,"heat shock protein family, member 7 (cardiovascular)",ENSMUSG00000006221,False,False,True
123876.0,233799,Acsm2,AI315615|BC031140|Q8K0L3,acyl-CoA synthetase medium-chain family member 2,ENSMUSG00000030945,False,False,True
90956.0,57869,Adck2,AA408112|BB006057|Q6NSR3,aarF domain containing kinase 2,ENSMUSG00000046947,False,False,True
6470.0,20425,Shmt1,AI324848|AI385541|C81125|Shmt|mshmt|mshmt1|mshmt2|P50431,serine hydroxymethyltransferase 1 (soluble),ENSMUSG00000020534,False,False,True
