Name,Symbol,Accession,Description,Entrez,Gene Symbol,Ensembl,MitoCarta2_List,Matrix,IMS,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,Chromosome,Modifications,Acetyl (K) Count,Acetyl (K) Positions,DFC_126_2_Proteins,DFC_127N_2_Proteins,DKO_127C_2_Proteins,DKO_128N_2_Proteins,DKO_128C_2_Proteins,S3FL_129N_2_Proteins,S3FL_129C_2_Proteins,S3KO_130N_2_Proteins,S3KO_130C_2_Proteins,S3KO_131_2_Proteins,DFC_126_2_Proteins_norm,DFC_127N_2_Proteins_norm,DKO_127C_2_Proteins_norm,DKO_128N_2_Proteins_norm,DKO_128C_2_Proteins_norm,S3FL_129N_2_Proteins_norm,S3FL_129C_2_Proteins_norm,S3KO_130N_2_Proteins_norm,S3KO_130C_2_Proteins_norm,S3KO_131_2_Proteins_norm,DFC_126_2_Proteins_norm_log2,DFC_127N_2_Proteins_norm_log2,DKO_127C_2_Proteins_norm_log2,DKO_128N_2_Proteins_norm_log2,DKO_128C_2_Proteins_norm_log2,S3FL_129N_2_Proteins_norm_log2,S3FL_129C_2_Proteins_norm_log2,S3KO_130N_2_Proteins_norm_log2,S3KO_130C_2_Proteins_norm_log2,S3KO_131_2_Proteins_norm_log2,A,DKOvsDFC_Log2FC,S3KOvsS3FL_Log2FC,DKOvsS3KO_Log2FC,DFCvsS3FL_Log2FC,DKOvsDFC_t,S3KOvsS3FL_t,DKOvsS3KO_t,DFCvsS3FL_t,DKOvsDFC_p_value,S3KOvsS3FL_p_value,DKOvsS3KO_p_value,DFCvsS3FL_p_value,F,F.p.value,DKOvsDFC_significant,S3KOvsS3FL_significant,DKOvsS3KO_significant,DFCvsS3FL_significant
Platelet-activating factor acetylhydrolase,Pla2g7,Q60963,Platelet-activating factor acetylhydrolase OS=Mus musculus GN=Pla2g7 PE=2 SV=2,27226,Pla2g7,ENSMUSG00000023913.17,False,False,False,18,6,21,2,6,17,,0,,84.9,110.2,113.1,114.4,101.0,98.2,101.2,90.7,108.4,93.2,91.46389532243387,101.71893194023505,102.74696807046102,106.99929293733531,103.77391857336737,103.26717594809243,97.84125748800822,94.62959197530053,110.39999126914947,101.35155725417886,-0.14706290234139452,0.006251048447009744,0.020758652159238444,0.0792640928567101,0.03510672739439791,0.028044588025236905,-0.049822319231454415,-0.09797386049948997,0.12440288770276187,0.0010310854869812758,6.662193360094251,0.115449084417309,0.0200422364998607,0.0358897865733638,-0.0595170613440841,1.44468242587298,0.25080031593735,0.5021202991923039,-0.6798807635177561,0.18334985746321303,0.8077522389336179,0.6279613982227,0.514144371858637,0.7172311704502641,0.566838485798048,0,0,0,0
Band 3 anion transport protein,Slc4a1,P04919,Band 3 anion transport protein OS=Mus musculus GN=Slc4a1 PE=1 SV=1,20533,Slc4a1,ENSMUSG00000006574.15,False,False,False,8,8,22,0,8,11,,0,,99.8,134.4,163.8,132.7,140.0,128.3,144.9,134.7,140.6,115.2,107.51586281718374,124.05648323745545,148.8059537572194,124.11543857329016,143.8450356462518,134.92035309715132,140.0908914032845,140.53589899749701,143.19408461662744,125.27574458885627,-0.30321704970778107,-0.09676944649599584,0.16566567065981808,-0.09608399770209441,0.11674885243696131,0.02434141964961789,0.07859657648055673,0.08317212528368234,0.1102053162708172,-0.08265946687559467,7.05162276924485,0.262103423233455,-0.0145630065054494,0.025204183571927004,-0.251462246166978,2.57406794558534,-0.143020521344504,0.27674192267767894,-2.2543922397919802,0.0306248390232008,0.889509760677308,0.7883973886510551,0.0514167227895397,2.70462208401855,0.10977214273527698,0,0,0,0
Magnesium-dependent phosphatase 1,Mdp1,Q9D967,Magnesium-dependent phosphatase 1 OS=Mus musculus GN=Mdp1 PE=1 SV=1,67881,Mdp1,ENSMUSG00000002329.6,False,False,False,38,5,20,5,5,14,,0,,127.2,190.8,153.9,160.7,133.0,130.2,146.8,133.5,152.4,143.7,137.03424599544863,176.11590031031622,139.81218732134352,150.3040767048058,136.6527838639392,136.91839417965002,141.92783200829652,139.28390880598258,155.21179584334297,156.26844181787018,-0.09623530282396864,0.26575338366747303,-0.06728165771626227,0.0371123575395238,-0.10025693207009745,-0.0974555053377113,-0.04561425329644209,-0.07274318666698676,0.08346642162832207,0.09325467507614693,7.194627972308139,-0.12823445117069301,0.106194182662905,-0.0781347140947712,0.15629391973882598,-1.19939108830258,0.993246004897107,-0.817062228234022,1.3344661448551,0.261812208790891,0.34723319155520804,0.4355512820279,0.21569949694387697,0.823212824759104,0.5141173734340719,0,0,0,0
"Complement component 1 Q subcomponent-binding protein, mitochondrial",C1qbp,Q8R5L1,"Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Mus musculus GN=C1qbp PE=1 SV=1",12261,C1qbp,ENSMUSG00000018446.8,True,True,False,41,6,28,1,6,11,Acetyl [K89],0,,49.8,58.8,53.0,52.3,51.4,48.2,61.9,49.2,43.6,40.5,53.65020008312375,54.27471141638676,48.148446575901275,48.91663479565242,52.811677372981016,50.68714746128366,59.84559128960186,51.331597852092465,44.40442453260993,44.04225395701978,0.08409965826855093,0.10079625680711946,-0.07199464028511748,-0.049158735579834634,0.06137307104402279,0.002136082035408826,0.24176107738340402,0.020363276406131448,-0.18878045677928057,-0.20059558930040833,5.66141198799934,-0.112374725811478,-0.24495283626725603,0.10307748828420801,-0.0295006221715699,-1.17843286738852,-2.56873127950173,1.20852332160103,-0.282407843238039,0.269644560665595,0.0308909213344703,0.258457735469233,0.784189977607352,2.8536341268819303,0.098832945712903,0,0,0,0
E3 ubiquitin-protein ligase TRIM63,Trim63,F8VPZ1,E3 ubiquitin-protein ligase TRIM63 OS=Mus musculus GN=Trim63 PE=4 SV=1,433766,Trim63,ENSMUSG00000028834.13,False,False,False,26,6,14,0,4,4,,0,,12.8,10.3,15.7,13.4,18.1,8.3,15.8,12.0,12.3,12.9,13.789609659919359,9.50730489096571,14.262841721540566,12.533133962939626,18.597108179979696,8.728284728810257,15.275611346941997,12.519901915144501,12.526936278695004,14.028273482606302,0.09594447476220536,-0.4405288122842905,0.1446243077176832,-0.04188993280726816,0.527441157495085,-0.5638670742858927,0.2435929749079775,-0.043413884762855126,-0.04260352765523123,0.12070031691259375,3.6895652394376097,0.38235067956287705,0.17169801785379504,0.198497542636998,-0.012155119072085,1.5011535434291798,0.674106524920155,0.87131138838297,-0.0435644107198944,0.16847270920063,0.517635651735493,0.40683049507687,0.9662285020790631,1.04231985862827,0.420897500414801,0,0,0,0
Xaa-Pro dipeptidase,Pepd,Q11136,Xaa-Pro dipeptidase OS=Mus musculus GN=Pepd PE=1 SV=3,18624,Pepd,ENSMUSG00000063931.14,False,False,False,20,8,20,7,8,7,,0,,126.9,127.5,152.6,127.7,106.2,126.1,127.5,114.7,120.6,121.2,136.71105201904427,117.68751199981823,138.6311876883497,119.43889604980524,109.11673418308528,132.60683184373173,123.26838270475345,119.66939580558953,122.82508253744855,131.8005229528592,0.13088372391519254,-0.08528491240940816,0.15100570097246813,-0.0639734182504359,-0.194373783472086,0.08690895000728283,-0.018443346211023837,-0.06119190904366789,-0.023640945782505085,0.07810994027417184,6.964102344125731,-0.0585799060029064,-0.0364737734154597,-0.0335395287326836,-0.0114333961452369,-0.535477981584068,-0.33340617802111105,-0.34277166157784,-0.0954064146385819,0.605645437612149,0.7466695217395799,0.7398520292579851,0.9261389063778521,0.168024879113807,0.915208987080271,0,0,0,0
60S ribosomal protein L14,Rpl14,Q9CR57,60S ribosomal protein L14 OS=Mus musculus GN=Rpl14 PE=1 SV=3,67115,Rpl14,ENSMUSG00000025794.9,False,False,False,33,8,27,5,8,9,,0,,540.1,624.3,685.1,633.9,581.2,568.6,511.8,590.0,535.4,556.8,581.856888853316,576.2534411096982,622.3868065877352,592.89206112742,597.1623908400111,597.9400839519893,494.8137903395515,615.5618441612713,545.2781856596182,605.4994321794719,0.00016629988340532975,-0.013794596841808726,0.09731342077357397,0.027271421560266518,0.037625250213931594,0.039502870213919294,-0.23361234906046846,0.08140575093440283,-0.09350561718448347,0.05762754950727711,9.1843542472684,0.0608841793284611,0.11223063384234101,0.0388941364301925,0.09024059094407198,0.6814368208215921,1.2561241223558102,0.486698804955573,0.9220032411246071,0.513206006297813,0.24153807414357897,0.638417397577995,0.38122055386122705,0.9880123025509019,0.44215004975390204,0,0,0,0
Cytochrome c oxidase subunit 6C,Cox6c,Q9CPQ1,Cytochrome c oxidase subunit 6C OS=Mus musculus GN=Cox6c PE=1 SV=3,12864,Cox6c,ENSMUSG00000014313.14,True,True,True,62,9,86,6,9,15,,0,,1770.2,2226.7,2303.3,1987.3,2082.2,1865.4,2418.5,1937.2,1794.4,1780.3,1907.05992343666,2055.3316311372173,2092.458811288178,1858.7385913843223,2139.386665875896,1961.6557027858616,2338.2320280113427,2021.129499168161,1827.506866543928,1936.0104869057363,-0.07495552769731262,0.03306548963283795,0.0588935202547578,-0.11198181697981546,0.09089154986573256,-0.03423385306736648,0.219112394567329,0.008856057733481748,-0.13642887740496867,-0.053218936904658065,10.9720899889344,0.0335461034124691,-0.15270318960869197,0.0728650032389417,-0.11338428978221901,0.347411501375184,-1.58143089569729,0.8436767979083829,-1.0719249303479699,0.736483375794203,0.14916280944899402,0.421291585399125,0.312396966626989,0.874071842804002,0.490652878021062,0,0,0,0
"MCG13402, isoform CRA_c",Ptbp1,Q922I7,"MCG13402, isoform CRA_c OS=Mus musculus GN=Ptbp1 PE=1 SV=1",19205,Ptbp1,ENSMUSG00000006498.16,False,False,False,18,6,17,0,4,10,,0,,287.3,440.8,305.6,365.2,316.2,304.6,362.3,271.6,300.6,306.6,309.51209806990875,406.8757277609402,277.6257598791591,341.57466591533966,324.88428765246294,320.3175335416391,350.27556905044844,283.3671133461039,306.1461012500584,333.4161744005498,-0.06421042607843397,0.33038199073048524,-0.22106479151135794,0.07799474834601838,0.005719744397087112,-0.014703457518688623,0.11428413881099964,-0.1915338944998055,-0.07998591745126937,0.043117864774954384,8.33806241781077,-0.17886921524877203,-0.125924323038193,0.0303505494692899,0.0832954416798692,-1.33719331396359,-0.941387049738394,0.253676454586853,0.568445990028687,0.214843744118776,0.37174156659178703,0.805599240418677,0.584008532317186,0.994482274705198,0.439557080272031,0,0,0,0
Isoform 2 of Motile sperm domain-containing protein 1,Mospd1,Q8VEL0-2,Isoform 2 of Motile sperm domain-containing protein 1 OS=Mus musculus GN=Mospd1,70380,Mospd1,ENSMUSG00000023074.11,False,False,False,24,5,24,0,5,X,,0,,134.0,143.8,141.0,135.6,136.2,117.6,131.6,129.4,130.0,122.0,144.3599761272808,132.73305274959893,128.09303711702037,126.82783323691143,139.94067039299637,123.66822700097423,127.2323071682004,135.00627565164154,132.39851351466262,132.67049340139292,0.12739299854350783,0.00624985940795586,-0.045085755451620635,-0.059406421692529854,0.0825374968601178,-0.09580292236028587,-0.05481276109771649,0.030748660057301258,0.0026091133575132375,0.005569732375755976,7.04613400100144,-0.0741396557370733,0.0882836769925275,-0.0202940620248677,0.142129270704733,-1.1143547130050602,1.32694616072846,-0.34103337185170596,1.95014001490237,0.294767343564983,0.21807415878235,0.741115597879815,0.08383238335337799,1.31398246675417,0.33041275435261797,0,0,0,0
TFG protein,Tfg,Q9Z1A1,TFG protein OS=Mus musculus GN=Tfg PE=1 SV=1,21787,Tfg,ENSMUSG00000022757.18,False,False,False,30,8,25,0,8,16,,0,,41.5,49.9,51.8,56.0,53.5,44.6,45.5,40.3,53.4,39.2,44.708500069269796,46.059661559144544,47.058293068522374,52.37727626303127,54.96935290767479,46.901385410233424,43.989893435813975,42.04600393169362,54.38523555140757,42.62855197815249,-0.08143854573528841,-0.03848388086202981,-0.007538700219170913,0.14695334694814388,0.21663980496860802,-0.01235715244429425,-0.10481558491484844,-0.17001899857518765,0.20122735196130126,-0.1501676411272337,5.56391578616939,0.17864603053118802,0.0189332727658664,0.158337913146234,-0.0013748446190877698,1.5241147748508301,0.16152881020046,1.5103034890781901,-0.010707480636017001,0.16273467963479699,0.875341107543865,0.16616501563232097,0.9916967224596942,1.23394280905854,0.354544556750258,0,0,0,0
"Glutaryl-CoA dehydrogenase, mitochondrial",Gcdh,A0A0A0MQ68,"Glutaryl-CoA dehydrogenase, mitochondrial OS=Mus musculus GN=Gcdh PE=1 SV=1",270076,Gcdh,ENSMUSG00000003809.14,True,True,False,23,9,25,0,8,8,,0,,171.7,179.0,192.3,158.2,162.7,182.2,204.5,157.3,162.7,138.6,184.974685828762,165.22403645464678,174.69709955746822,147.96580544306335,167.1684807117512,191.60162380593115,197.7128177499771,164.11504760435253,165.70183191412008,150.72238020846768,0.11933978086586983,-0.04356448521436018,0.0368675882674836,-0.20272425669071836,-0.026685211814061915,0.170121720270763,0.2154183366615161,-0.05328054285415629,-0.039398515220413266,-0.1760944142719163,7.41184425733608,-0.102068274571518,-0.282361185914967,0.0254105307030636,-0.15488238064038598,-1.15501902260209,-3.1952390921211897,0.321489731257788,-1.59996232420859,0.278617332170808,0.0112974403510354,0.755377799814753,0.14499695548883898,4.0418693061830195,0.0461133808449372,0,0,0,0
Isoform 2 of COP9 signalosome complex subunit 7a,Cops7a,Q9CZ04-2,Isoform 2 of COP9 signalosome complex subunit 7a OS=Mus musculus GN=Cops7a,26894,Cops7a,ENSMUSG00000030127.15,False,False,False,26,6,17,1,6,6,,0,,54.9,61.7,66.9,69.6,62.5,51.3,64.4,47.6,58.7,50.9,59.14449768199787,56.951525414814,60.776058036373506,65.09747192691029,64.21653377064813,53.947109227465795,62.26261840145978,49.66227759673986,59.783021102389974,55.351869787958194,0.014898153677527226,-0.039611320407967554,0.05415729937764091,0.1532557124938112,0.13359898987145247,-0.11780015011563982,0.0890204447556151,-0.23719537715330663,0.030390000025704467,-0.08071375252484181,5.8712738995274805,0.126027250612856,-0.0814498572041336,0.20951037713178303,0.0020332693147926397,1.36061461521155,-0.879348439166318,2.5288974291072597,0.0200389496147827,0.207612495977429,0.402690891089645,0.03295190232401,0.984461321770935,2.17051077751652,0.163122142193281,0,0,0,0
Coatomer subunit beta',Copb2,O55029,Coatomer subunit beta' OS=Mus musculus GN=Copb2 PE=1 SV=2,50797,Copb2,ENSMUSG00000032458.6,False,False,False,12,9,20,9,9,9,,0,,155.4,182.8,201.0,179.4,168.5,161.3,170.3,179.8,177.4,177.0,167.41447977745847,168.73158583189627,182.60071248596523,167.79434574263948,173.12777504566733,169.62317189844512,164.6478868597609,187.58986369524848,180.67304844231654,192.48096173808645,-0.0658531146930601,-0.05454736227241508,0.059414967029371546,-0.06258332620875517,-0.017440231381875115,-0.04694416034015081,-0.0898934314535591,0.09830444728009802,0.04410388344361671,0.13543832859672378,7.45313361730058,0.0533307082956558,0.161034349003671,-0.0994850832938976,0.008218557414117809,0.88151027823836,2.66175789395474,-1.8384973286814401,0.124009512207932,0.401582496191493,0.0265694026422345,0.10005748338441302,0.9041066770196401,3.22427515224172,0.0768594145147629,0,0,0,0
SPRY domain-containing protein 4,Spryd4,Q91WK1,SPRY domain-containing protein 4 OS=Mus musculus GN=Spryd4 PE=1 SV=1,66701,Spryd4,ENSMUSG00000051346.9,True,True,False,43,7,13,7,7,10,Acetyl [K53],0,,88.2,109.8,113.8,106.2,109.5,100.2,120.6,106.3,101.9,102.1,95.01902906288183,101.34971621631405,103.38289094976538,99.32976319882002,112.50736716617551,105.37037708756478,116.5973878760256,110.90546446498838,103.78006559341632,111.02997849411653,-0.15418754931238787,-0.061133870094424836,-0.03247846849947589,-0.09017794209300156,0.08954355526830149,-0.0050065820697238195,0.14105954899884487,0.06885453152761745,-0.026946566460771315,0.07047334273502681,6.724332109069719,0.0966230912620167,-0.0305660475306011,-0.0484980543753508,-0.175687193167969,1.24101608112366,-0.39258686537984794,-0.6964273270046321,-2.05989917104205,0.246806314033475,0.7040064392903259,0.504220159590878,0.0703428440000666,1.6960372279074498,0.23850260869279,0,0,0,0
"DnaJ (Hsp40) homolog, subfamily B, member 5, isoform CRA_a",Dnajb5,A2AG30,"DnaJ (Hsp40) homolog, subfamily B, member 5, isoform CRA_a OS=Mus musculus GN=Dnajb5 PE=1 SV=1",56323,Dnajb5,ENSMUSG00000036052.14,False,False,False,18,6,16,0,6,4,,0,,123.7,135.8,141.1,141.2,122.5,118.1,139.6,136.7,131.8,121.0,133.26364960406443,125.34873827117896,128.1838832426353,132.06556086321456,125.86440619047032,124.19402728584231,134.96679392614573,142.62254931668778,134.23172370178875,131.58303034072577,0.02331612675342498,-0.06501970820792735,-0.032752301561830066,0.010287117020989278,-0.05909682868333732,-0.07837138922081088,0.04163731995537656,0.12123491424953592,0.033758489028430816,0.005006260666146289,7.03482337242276,-0.00633554701414063,0.07170025594742402,-0.0805205590560991,-0.00248475609453447,-0.0952102153231711,1.0775070869562,-1.3528860459178302,-0.0340872974850435,0.926290287753643,0.310031692711848,0.20997539124831502,0.973571629923328,0.771305389699675,0.539280417672583,0,0,0,0
Ubiquitin-fold modifier-conjugating enzyme 1,Ufc1,Q9CR09,Ubiquitin-fold modifier-conjugating enzyme 1 OS=Mus musculus GN=Ufc1 PE=1 SV=1,66155,Ufc1,ENSMUSG00000062963.10,False,False,False,32,6,24,2,6,1,,0,,259.2,281.3,303.8,280.1,275.2,274.4,300.8,265.4,297.1,278.9,279.239595613367,259.6509578474421,275.9905296180907,261.9799121656261,282.7582414989178,288.55919633560654,290.8167020987438,276.89849735661255,302.5815258862021,303.29344762006957,-0.013305873358323339,-0.11823585315796237,-0.03019063767701269,-0.10535320619568722,0.004759674108825607,0.03405790953484278,0.045300727403359886,-0.02545217600633265,0.10251450583579036,0.10590492951249963,8.13866559044276,0.0221761400035216,0.0213097679782219,-0.10458380970194399,-0.10545018172724399,0.325558294481989,0.31283946248964506,-1.71657298866337,-1.41318662813541,0.7524003850577521,0.7617223552383359,0.12111402126316,0.19213587679551003,1.7158317064675501,0.23462308307243698,0,0,0,0
Serine hydrolase-like protein,Serhl,Q3U3G8,Serine hydrolase-like protein OS=Mus musculus GN=Serhl PE=1 SV=1,68607,Serhl,ENSMUSG00000058586.11,False,False,False,28,5,12,0,5,15,,0,,25.5,35.0,40.7,37.3,38.5,29.9,48.7,32.1,33.4,30.0,27.471487994370598,32.30637584308736,36.97437312526759,34.887007225197614,39.55738480271924,31.442857035111643,47.0836881389921,33.49073762301155,34.016233472228706,32.623891820014656,-0.33474400894461276,-0.10086014820085687,0.09384662252662768,0.010010776424520529,0.19126798542846668,-0.1399467520003892,0.4425482682475401,-0.04891691381474672,-0.02645566108609554,-0.0867501685804557,5.11460716000328,0.316177206699275,-0.20534167261734002,0.152416042620305,-0.36910283669630994,2.0882080102369,-1.3561892397980901,1.12545694848965,-2.22535836766506,0.0672176959955646,0.208962697068172,0.290286113555553,0.0538876324043197,2.16226631585931,0.16416437498575198,0,0,0,0
Translocon-associated protein subunit alpha,Ssr1,Q9CY50,Translocon-associated protein subunit alpha OS=Mus musculus GN=Ssr1 PE=1 SV=1,107513,Ssr1,ENSMUSG00000021427.9,False,False,False,20,4,17,4,4,13,,0,,17.1,20.4,14.2,19.5,17.9,18.3,19.1,19.7,17.1,13.6,18.422056655048518,18.830001919970915,12.900149837316945,18.238515841591248,18.391615271913622,19.24429042617201,18.46608713459444,20.553505644028892,17.415496777697932,14.78949762507331,0.06728118767035429,0.0988802005262377,-0.4467651236470105,0.052835388506821346,0.0648952456983869,0.13027753067347625,0.07072525278887465,0.22523153710725374,-0.013781320086321713,-0.24957989923807,4.13608104141536,-0.192758857245561,-0.113211285803554,-0.0969682690748872,-0.0174206976328799,-1.1203255219064,-0.6579904792233979,-0.6301073369279,-0.0924282662147797,0.29235057869164804,0.527456043897606,0.544708642565214,0.9284370900640991,0.6622607134609929,0.5962922451381011,0,0,0,0
Mitochondrial import receptor subunit TOM70,Tomm70,Q9CZW5,Mitochondrial import receptor subunit TOM70 OS=Mus musculus GN=Tomm70 PE=1 SV=2,28185,Tomm70a,ENSMUSG00000022752.8,True,False,False,10,7,23,6,7,16,,0,,269.6,314.6,356.8,339.5,318.7,282.8,332.5,281.7,287.3,275.3,290.4436534620515,290.38816686386525,324.138976193992,317.5372373446271,327.4529490032889,297.39264112139045,321.4646058771021,293.90469745801715,292.6007148674044,299.3785806016678,-0.0711765401064639,-0.07145218010234977,0.08717766269583294,0.05749093981652642,0.10185277813920557,-0.0370658968739459,0.0752250559562615,-0.05408642804697017,-0.06050155151247516,-0.027463839965626846,8.25329103548814,0.153488153654932,-0.066430186049514,0.12952440005888,-0.0903939396455655,2.7148583876936203,-1.17499978661562,2.56140890373804,-1.4595568336817801,0.0243823760846847,0.270945436224517,0.0312598022290189,0.179323627739346,3.2922346595175402,0.0735009371848034,0,0,0,0
Monocarboxylate transporter 4,Slc16a3,P57787,Monocarboxylate transporter 4 OS=Mus musculus GN=Slc16a3 PE=1 SV=1,80879,Slc16a3,ENSMUSG00000025161.16,False,False,False,16,7,27,4,7,11,,0,,189.8,240.8,267.3,253.0,223.8,216.5,260.6,235.8,239.3,225.7,204.47405573849176,222.26786580044103,242.83169376864927,236.6330516883377,229.94656412593682,227.671523347882,251.95090614006864,246.01607263258947,243.71510987737514,245.4404127925769,-0.19883637251302844,-0.07845478700415054,0.04920255677279073,0.011897422020288317,-0.029455532908070126,-0.04380032031507408,0.10238847100266568,0.0679983983120458,0.054441524247684114,0.06461864038483167,7.874610363733949,0.149193728386932,0.0330587789710606,-0.0518047056865161,-0.167939655102387,2.23627198780389,0.49551963184572295,-0.868157004825392,-2.2979294467959703,0.0529454601414047,0.6324261646155529,0.408463359824435,0.0479188898998966,3.25517301802445,0.0753098716838442,0,0,0,0
Phosphoribosyl pyrophosphate synthase-associated protein 2,Prpsap2,Q8R574,Phosphoribosyl pyrophosphate synthase-associated protein 2 OS=Mus musculus GN=Prpsap2 PE=1 SV=1,212627,Prpsap2,ENSMUSG00000020528.14,False,False,False,18,5,16,3,3,11,,0,,7.2,6.0,6.7,9.4,8.7,8.1,8.0,9.6,10.0,7.4,7.75665543370464,5.538235858814976,6.086690416198841,8.791899944151679,8.938941500874218,8.51796461486302,7.734486757945314,10.015921532115602,10.184501039589433,8.047226648936949,-0.04952836373757519,-0.5355365838010835,-0.39930509065826447,0.1312118884705038,0.15514092631851506,0.08554565730971397,-0.053657518323856124,0.31926018040768955,0.3433403168381606,0.0035285871761963072,3.0049630793797006,0.254881715146249,0.20609895864775502,-0.259693786763764,-0.308476543262258,1.2723123812878,1.02879979722202,-1.4493445381034398,-1.40568041882974,0.235996952952317,0.331143093083466,0.18207949982175198,0.194282863550945,2.2413652196849103,0.15448429062311403,0,0,0,0
